FID	IID	Project	Region	Population	Genetic_Region
HG02583	HG02583	1000 Genomes	AFR	GWD	AFR
HG02584	HG02584	1000 Genomes	AFR	GWD	AFR
HG02585	HG02585	1000 Genomes	AFR	GWD	AFR
HG02586	HG02586	1000 Genomes	AFR	GWD	AFR
HG02587	HG02587	1000 Genomes	AFR	GWD	AFR
HG02588	HG02588	1000 Genomes	AFR	GWD	AFR
HG02589	HG02589	1000 Genomes	AFR	GWD	AFR
HG02590	HG02590	1000 Genomes	AFR	GWD	AFR
HG02594	HG02594	1000 Genomes	AFR	GWD	AFR
HG02595	HG02595	1000 Genomes	AFR	GWD	AFR
HG02596	HG02596	1000 Genomes	AFR	GWD	AFR
HG02597	HG02597	1000 Genomes	SAS	PJL	CSA
HG02600	HG02600	1000 Genomes	SAS	PJL	CSA
HG02601	HG02601	1000 Genomes	SAS	PJL	CSA
HG02602	HG02602	1000 Genomes	SAS	PJL	CSA
HG02603	HG02603	1000 Genomes	SAS	PJL	CSA
HG02604	HG02604	1000 Genomes	SAS	PJL	CSA
HG02605	HG02605	1000 Genomes	SAS	PJL	CSA
HG02610	HG02610	1000 Genomes	AFR	GWD	AFR
HG02611	HG02611	1000 Genomes	AFR	GWD	AFR
HG02612	HG02612	1000 Genomes	AFR	GWD	AFR
HG02613	HG02613	1000 Genomes	AFR	GWD	AFR
HG02614	HG02614	1000 Genomes	AFR	GWD	AFR
HG02615	HG02615	1000 Genomes	AFR	GWD	AFR
HG02620	HG02620	1000 Genomes	AFR	GWD	AFR
HG02621	HG02621	1000 Genomes	AFR	GWD	AFR
HG02622	HG02622	1000 Genomes	AFR	GWD	AFR
HG02623	HG02623	1000 Genomes	AFR	GWD	AFR
HG02624	HG02624	1000 Genomes	AFR	GWD	AFR
HG02625	HG02625	1000 Genomes	AFR	GWD	AFR
HG02628	HG02628	1000 Genomes	AFR	GWD	AFR
HG02629	HG02629	1000 Genomes	AFR	GWD	AFR
HG02630	HG02630	1000 Genomes	AFR	GWD	AFR
HG02634	HG02634	1000 Genomes	AFR	GWD	AFR
HG02635	HG02635	1000 Genomes	AFR	GWD	AFR
HG02636	HG02636	1000 Genomes	AFR	GWD	AFR
HG02642	HG02642	1000 Genomes	AFR	GWD	AFR
HG02643	HG02643	1000 Genomes	AFR	GWD	AFR
HG02644	HG02644	1000 Genomes	AFR	GWD	AFR
HG02645	HG02645	1000 Genomes	AFR	GWD	AFR
HG02646	HG02646	1000 Genomes	AFR	GWD	AFR
HG02647	HG02647	1000 Genomes	AFR	GWD	AFR
HG02648	HG02648	1000 Genomes	SAS	PJL	CSA
HG02649	HG02649	1000 Genomes	SAS	PJL	CSA
HG02650	HG02650	1000 Genomes	SAS	PJL	CSA
HG02651	HG02651	1000 Genomes	SAS	PJL	CSA
HG02652	HG02652	1000 Genomes	SAS	PJL	CSA
HG02653	HG02653	1000 Genomes	SAS	PJL	CSA
HG02654	HG02654	1000 Genomes	SAS	PJL	CSA
HG02655	HG02655	1000 Genomes	SAS	PJL	CSA
HG02656	HG02656	1000 Genomes	SAS	PJL	CSA
HG02660	HG02660	1000 Genomes	SAS	PJL	CSA
HG02661	HG02661	1000 Genomes	SAS	PJL	CSA
HG02662	HG02662	1000 Genomes	SAS	PJL	CSA
HG02666	HG02666	1000 Genomes	AFR	GWD	AFR
HG02667	HG02667	1000 Genomes	AFR	GWD	AFR
HG02668	HG02668	1000 Genomes	AFR	GWD	AFR
HG02675	HG02675	1000 Genomes	AFR	GWD	AFR
HG02676	HG02676	1000 Genomes	AFR	GWD	AFR
HG02677	HG02677	1000 Genomes	AFR	GWD	AFR
HG02678	HG02678	1000 Genomes	AFR	GWD	AFR
HG02679	HG02679	1000 Genomes	AFR	GWD	AFR
HG02680	HG02680	1000 Genomes	AFR	GWD	AFR
HG02681	HG02681	1000 Genomes	SAS	PJL	CSA
HG02682	HG02682	1000 Genomes	SAS	PJL	CSA
HG02683	HG02683	1000 Genomes	SAS	PJL	CSA
HG02684	HG02684	1000 Genomes	SAS	PJL	CSA
HG02685	HG02685	1000 Genomes	SAS	PJL	CSA
HG02686	HG02686	1000 Genomes	SAS	PJL	CSA
HG02687	HG02687	1000 Genomes	SAS	PJL	CSA
HG02688	HG02688	1000 Genomes	SAS	PJL	CSA
HG02689	HG02689	1000 Genomes	SAS	PJL	CSA
HG02690	HG02690	1000 Genomes	SAS	PJL	CSA
HG02691	HG02691	1000 Genomes	SAS	PJL	CSA
HG02692	HG02692	1000 Genomes	SAS	PJL	CSA
HG02694	HG02694	1000 Genomes	SAS	PJL	CSA
HG02696	HG02696	1000 Genomes	SAS	PJL	CSA
HG02697	HG02697	1000 Genomes	SAS	PJL	CSA
HG02698	HG02698	1000 Genomes	SAS	PJL	CSA
HG02699	HG02699	1000 Genomes	SAS	PJL	CSA
HG02700	HG02700	1000 Genomes	SAS	PJL	CSA
HG02701	HG02701	1000 Genomes	SAS	PJL	CSA
HG02702	HG02702	1000 Genomes	AFR	GWD	AFR
HG02703	HG02703	1000 Genomes	AFR	GWD	AFR
HG02704	HG02704	1000 Genomes	AFR	GWD	AFR
HG02715	HG02715	1000 Genomes	AFR	GWD	AFR
HG02716	HG02716	1000 Genomes	AFR	GWD	AFR
HG02717	HG02717	1000 Genomes	AFR	GWD	AFR
HG02721	HG02721	1000 Genomes	AFR	GWD	AFR
HG02722	HG02722	1000 Genomes	AFR	GWD	AFR
HG02723	HG02723	1000 Genomes	AFR	GWD	AFR
HG02724	HG02724	1000 Genomes	SAS	PJL	CSA
HG02725	HG02725	1000 Genomes	SAS	PJL	CSA
HG02726	HG02726	1000 Genomes	SAS	PJL	CSA
HG02727	HG02727	1000 Genomes	SAS	PJL	CSA
HG02728	HG02728	1000 Genomes	SAS	PJL	CSA
HG02729	HG02729	1000 Genomes	SAS	PJL	CSA
HG02731	HG02731	1000 Genomes	SAS	PJL	CSA
HG02733	HG02733	1000 Genomes	SAS	PJL	CSA
HG02734	HG02734	1000 Genomes	SAS	PJL	CSA
HG02735	HG02735	1000 Genomes	SAS	PJL	CSA
HG02736	HG02736	1000 Genomes	SAS	PJL	CSA
HG02737	HG02737	1000 Genomes	SAS	PJL	CSA
HG02738	HG02738	1000 Genomes	SAS	PJL	CSA
HG02756	HG02756	1000 Genomes	AFR	GWD	AFR
HG02757	HG02757	1000 Genomes	AFR	GWD	AFR
HG02759	HG02759	1000 Genomes	AFR	GWD	AFR
HG02760	HG02760	1000 Genomes	AFR	GWD	AFR
HG02761	HG02761	1000 Genomes	AFR	GWD	AFR
HG02762	HG02762	1000 Genomes	AFR	GWD	AFR
HG02763	HG02763	1000 Genomes	AFR	GWD	AFR
HG02764	HG02764	1000 Genomes	AFR	GWD	AFR
HG02768	HG02768	1000 Genomes	AFR	GWD	AFR
HG02769	HG02769	1000 Genomes	AFR	GWD	AFR
HG02770	HG02770	1000 Genomes	AFR	GWD	AFR
HG02771	HG02771	1000 Genomes	AFR	GWD	AFR
HG02772	HG02772	1000 Genomes	AFR	GWD	AFR
HG02773	HG02773	1000 Genomes	AFR	GWD	AFR
HG02774	HG02774	1000 Genomes	SAS	PJL	CSA
HG02775	HG02775	1000 Genomes	SAS	PJL	CSA
HG02776	HG02776	1000 Genomes	SAS	PJL	CSA
HG02778	HG02778	1000 Genomes	SAS	PJL	CSA
HG02780	HG02780	1000 Genomes	SAS	PJL	CSA
HG02783	HG02783	1000 Genomes	SAS	PJL	CSA
HG02784	HG02784	1000 Genomes	SAS	PJL	CSA
HG02785	HG02785	1000 Genomes	SAS	PJL	CSA
HG02786	HG02786	1000 Genomes	SAS	PJL	CSA
HG02787	HG02787	1000 Genomes	SAS	PJL	CSA
HG02788	HG02788	1000 Genomes	SAS	PJL	CSA
HG02789	HG02789	1000 Genomes	SAS	PJL	CSA
HG02790	HG02790	1000 Genomes	SAS	PJL	CSA
HG02791	HG02791	1000 Genomes	SAS	PJL	CSA
HG02792	HG02792	1000 Genomes	SAS	PJL	CSA
HG02793	HG02793	1000 Genomes	SAS	PJL	CSA
HG02794	HG02794	1000 Genomes	SAS	PJL	CSA
HG02798	HG02798	1000 Genomes	AFR	GWD	AFR
HG02799	HG02799	1000 Genomes	AFR	GWD	AFR
HG02800	HG02800	1000 Genomes	AFR	GWD	AFR
HG02804	HG02804	1000 Genomes	AFR	GWD	AFR
HG02805	HG02805	1000 Genomes	AFR	GWD	AFR
HG02806	HG02806	1000 Genomes	AFR	GWD	AFR
HG02807	HG02807	1000 Genomes	AFR	GWD	AFR
HG02808	HG02808	1000 Genomes	AFR	GWD	AFR
HG02809	HG02809	1000 Genomes	AFR	GWD	AFR
HG02810	HG02810	1000 Genomes	AFR	GWD	AFR
HG02811	HG02811	1000 Genomes	AFR	GWD	AFR
HG02812	HG02812	1000 Genomes	AFR	GWD	AFR
HG02813	HG02813	1000 Genomes	AFR	GWD	AFR
HG02814	HG02814	1000 Genomes	AFR	GWD	AFR
HG02815	HG02815	1000 Genomes	AFR	GWD	AFR
HG02819	HG02819	1000 Genomes	AFR	GWD	AFR
HG02820	HG02820	1000 Genomes	AFR	GWD	AFR
HG02821	HG02821	1000 Genomes	AFR	GWD	AFR
HG02836	HG02836	1000 Genomes	AFR	GWD	AFR
HG02837	HG02837	1000 Genomes	AFR	GWD	AFR
HG02838	HG02838	1000 Genomes	AFR	GWD	AFR
HG02839	HG02839	1000 Genomes	AFR	GWD	AFR
HG02840	HG02840	1000 Genomes	AFR	GWD	AFR
HG02841	HG02841	1000 Genomes	AFR	GWD	AFR
HG02851	HG02851	1000 Genomes	AFR	GWD	AFR
HG02852	HG02852	1000 Genomes	AFR	GWD	AFR
HG02853	HG02853	1000 Genomes	AFR	GWD	AFR
HG02854	HG02854	1000 Genomes	AFR	GWD	AFR
HG02855	HG02855	1000 Genomes	AFR	GWD	AFR
HG02856	HG02856	1000 Genomes	AFR	GWD	AFR
HG02860	HG02860	1000 Genomes	AFR	GWD	AFR
HG02861	HG02861	1000 Genomes	AFR	GWD	AFR
HG02862	HG02862	1000 Genomes	AFR	GWD	AFR
HG02869	HG02869	1000 Genomes	AFR	GWD	AFR
HG02870	HG02870	1000 Genomes	AFR	GWD	AFR
HG02871	HG02871	1000 Genomes	AFR	GWD	AFR
HG02878	HG02878	1000 Genomes	AFR	GWD	AFR
HG02879	HG02879	1000 Genomes	AFR	GWD	AFR
HG02880	HG02880	1000 Genomes	AFR	GWD	AFR
HG02881	HG02881	1000 Genomes	AFR	GWD	AFR
HG02882	HG02882	1000 Genomes	AFR	GWD	AFR
HG02883	HG02883	1000 Genomes	AFR	GWD	AFR
HG02884	HG02884	1000 Genomes	AFR	GWD	AFR
HG02885	HG02885	1000 Genomes	AFR	GWD	AFR
HG02886	HG02886	1000 Genomes	AFR	GWD	AFR
HG02887	HG02887	1000 Genomes	AFR	GWD	AFR
HG02888	HG02888	1000 Genomes	AFR	GWD	AFR
HG02889	HG02889	1000 Genomes	AFR	GWD	AFR
HG02890	HG02890	1000 Genomes	AFR	GWD	AFR
HG02891	HG02891	1000 Genomes	AFR	GWD	AFR
HG02892	HG02892	1000 Genomes	AFR	GWD	AFR
HG02895	HG02895	1000 Genomes	AFR	GWD	AFR
HG02896	HG02896	1000 Genomes	AFR	GWD	AFR
HG02897	HG02897	1000 Genomes	AFR	GWD	AFR
HG02922	HG02922	1000 Genomes	AFR	ESN	AFR
HG02923	HG02923	1000 Genomes	AFR	ESN	AFR
HG02924	HG02924	1000 Genomes	AFR	ESN	AFR
HG02938	HG02938	1000 Genomes	AFR	ESN	AFR
HG02941	HG02941	1000 Genomes	AFR	ESN	AFR
HG02943	HG02943	1000 Genomes	AFR	ESN	AFR
HG02944	HG02944	1000 Genomes	AFR	ESN	AFR
HG02945	HG02945	1000 Genomes	AFR	ESN	AFR
HG02946	HG02946	1000 Genomes	AFR	ESN	AFR
HG02947	HG02947	1000 Genomes	AFR	ESN	AFR
HG02948	HG02948	1000 Genomes	AFR	ESN	AFR
HG02952	HG02952	1000 Genomes	AFR	ESN	AFR
HG02953	HG02953	1000 Genomes	AFR	ESN	AFR
HG02954	HG02954	1000 Genomes	AFR	ESN	AFR
HG02964	HG02964	1000 Genomes	AFR	ESN	AFR
HG02965	HG02965	1000 Genomes	AFR	ESN	AFR
HG02966	HG02966	1000 Genomes	AFR	ESN	AFR
HG02968	HG02968	1000 Genomes	AFR	ESN	AFR
HG02970	HG02970	1000 Genomes	AFR	ESN	AFR
HG02971	HG02971	1000 Genomes	AFR	ESN	AFR
HG02972	HG02972	1000 Genomes	AFR	ESN	AFR
HG02973	HG02973	1000 Genomes	AFR	ESN	AFR
HG02974	HG02974	1000 Genomes	AFR	ESN	AFR
HG02975	HG02975	1000 Genomes	AFR	ESN	AFR
HG02976	HG02976	1000 Genomes	AFR	ESN	AFR
HG02977	HG02977	1000 Genomes	AFR	ESN	AFR
HG02978	HG02978	1000 Genomes	AFR	ESN	AFR
HG02979	HG02979	1000 Genomes	AFR	ESN	AFR
HG02980	HG02980	1000 Genomes	AFR	ESN	AFR
HG02981	HG02981	1000 Genomes	AFR	ESN	AFR
HG02982	HG02982	1000 Genomes	AFR	GWD	AFR
HG02983	HG02983	1000 Genomes	AFR	GWD	AFR
HG02984	HG02984	1000 Genomes	AFR	GWD	AFR
HG03006	HG03006	1000 Genomes	SAS	BEB	CSA
HG03007	HG03007	1000 Genomes	SAS	BEB	CSA
HG03008	HG03008	1000 Genomes	SAS	BEB	CSA
HG03009	HG03009	1000 Genomes	SAS	BEB	CSA
HG03012	HG03012	1000 Genomes	SAS	BEB	CSA
HG03015	HG03015	1000 Genomes	SAS	PJL	CSA
HG03016	HG03016	1000 Genomes	SAS	PJL	CSA
HG03017	HG03017	1000 Genomes	SAS	PJL	CSA
HG03018	HG03018	1000 Genomes	SAS	PJL	CSA
HG03019	HG03019	1000 Genomes	SAS	PJL	CSA
HG03021	HG03021	1000 Genomes	SAS	PJL	CSA
HG03022	HG03022	1000 Genomes	SAS	PJL	CSA
HG03024	HG03024	1000 Genomes	AFR	GWD	AFR
HG03025	HG03025	1000 Genomes	AFR	GWD	AFR
HG03026	HG03026	1000 Genomes	AFR	GWD	AFR
HG03027	HG03027	1000 Genomes	AFR	GWD	AFR
HG03028	HG03028	1000 Genomes	AFR	GWD	AFR
HG03029	HG03029	1000 Genomes	AFR	GWD	AFR
HG03033	HG03033	1000 Genomes	AFR	GWD	AFR
HG03034	HG03034	1000 Genomes	AFR	GWD	AFR
HG03035	HG03035	1000 Genomes	AFR	GWD	AFR
HG03039	HG03039	1000 Genomes	AFR	GWD	AFR
HG03040	HG03040	1000 Genomes	AFR	GWD	AFR
HG03041	HG03041	1000 Genomes	AFR	GWD	AFR
HG03045	HG03045	1000 Genomes	AFR	GWD	AFR
HG03046	HG03046	1000 Genomes	AFR	GWD	AFR
HG03047	HG03047	1000 Genomes	AFR	GWD	AFR
HG03048	HG03048	1000 Genomes	AFR	GWD	AFR
HG03049	HG03049	1000 Genomes	AFR	GWD	AFR
HG03050	HG03050	1000 Genomes	AFR	GWD	AFR
HG03052	HG03052	1000 Genomes	AFR	MSL	AFR
HG03054	HG03054	1000 Genomes	AFR	MSL	AFR
HG03055	HG03055	1000 Genomes	AFR	MSL	AFR
HG03056	HG03056	1000 Genomes	AFR	MSL	AFR
HG03057	HG03057	1000 Genomes	AFR	MSL	AFR
HG03058	HG03058	1000 Genomes	AFR	MSL	AFR
HG03060	HG03060	1000 Genomes	AFR	MSL	AFR
HG03061	HG03061	1000 Genomes	AFR	MSL	AFR
HG03063	HG03063	1000 Genomes	AFR	MSL	AFR
HG03064	HG03064	1000 Genomes	AFR	MSL	AFR
HG03065	HG03065	1000 Genomes	AFR	MSL	AFR
HG03066	HG03066	1000 Genomes	AFR	MSL	AFR
HG03069	HG03069	1000 Genomes	AFR	MSL	AFR
HG03072	HG03072	1000 Genomes	AFR	MSL	AFR
HG03073	HG03073	1000 Genomes	AFR	MSL	AFR
HG03074	HG03074	1000 Genomes	AFR	MSL	AFR
HG03077	HG03077	1000 Genomes	AFR	MSL	AFR
HG03078	HG03078	1000 Genomes	AFR	MSL	AFR
HG03079	HG03079	1000 Genomes	AFR	MSL	AFR
HG03081	HG03081	1000 Genomes	AFR	MSL	AFR
HG03082	HG03082	1000 Genomes	AFR	MSL	AFR
HG03084	HG03084	1000 Genomes	AFR	MSL	AFR
HG03085	HG03085	1000 Genomes	AFR	MSL	AFR
HG03086	HG03086	1000 Genomes	AFR	MSL	AFR
HG03088	HG03088	1000 Genomes	AFR	MSL	AFR
HG03091	HG03091	1000 Genomes	AFR	MSL	AFR
HG03095	HG03095	1000 Genomes	AFR	MSL	AFR
HG03096	HG03096	1000 Genomes	AFR	MSL	AFR
HG03097	HG03097	1000 Genomes	AFR	MSL	AFR
HG03098	HG03098	1000 Genomes	AFR	MSL	AFR
HG03099	HG03099	1000 Genomes	AFR	ESN	AFR
HG03100	HG03100	1000 Genomes	AFR	ESN	AFR
HG03101	HG03101	1000 Genomes	AFR	ESN	AFR
HG03103	HG03103	1000 Genomes	AFR	ESN	AFR
HG03105	HG03105	1000 Genomes	AFR	ESN	AFR
HG03108	HG03108	1000 Genomes	AFR	ESN	AFR
HG03109	HG03109	1000 Genomes	AFR	ESN	AFR
HG03110	HG03110	1000 Genomes	AFR	ESN	AFR
HG03111	HG03111	1000 Genomes	AFR	ESN	AFR
HG03112	HG03112	1000 Genomes	AFR	ESN	AFR
HG03113	HG03113	1000 Genomes	AFR	ESN	AFR
HG03114	HG03114	1000 Genomes	AFR	ESN	AFR
HG03115	HG03115	1000 Genomes	AFR	ESN	AFR
HG03116	HG03116	1000 Genomes	AFR	ESN	AFR
HG03117	HG03117	1000 Genomes	AFR	ESN	AFR
HG03118	HG03118	1000 Genomes	AFR	ESN	AFR
HG03119	HG03119	1000 Genomes	AFR	ESN	AFR
HG03120	HG03120	1000 Genomes	AFR	ESN	AFR
HG03121	HG03121	1000 Genomes	AFR	ESN	AFR
HG03122	HG03122	1000 Genomes	AFR	ESN	AFR
HG03123	HG03123	1000 Genomes	AFR	ESN	AFR
HG03124	HG03124	1000 Genomes	AFR	ESN	AFR
HG03125	HG03125	1000 Genomes	AFR	ESN	AFR
HG03126	HG03126	1000 Genomes	AFR	ESN	AFR
HG03127	HG03127	1000 Genomes	AFR	ESN	AFR
HG03128	HG03128	1000 Genomes	AFR	ESN	AFR
HG03129	HG03129	1000 Genomes	AFR	ESN	AFR
HG03130	HG03130	1000 Genomes	AFR	ESN	AFR
HG03131	HG03131	1000 Genomes	AFR	ESN	AFR
HG03132	HG03132	1000 Genomes	AFR	ESN	AFR
HG03133	HG03133	1000 Genomes	AFR	ESN	AFR
HG03134	HG03134	1000 Genomes	AFR	ESN	AFR
HG03135	HG03135	1000 Genomes	AFR	ESN	AFR
HG03136	HG03136	1000 Genomes	AFR	ESN	AFR
HG03137	HG03137	1000 Genomes	AFR	ESN	AFR
HG03139	HG03139	1000 Genomes	AFR	ESN	AFR
HG03157	HG03157	1000 Genomes	AFR	ESN	AFR
HG03159	HG03159	1000 Genomes	AFR	ESN	AFR
HG03160	HG03160	1000 Genomes	AFR	ESN	AFR
HG03161	HG03161	1000 Genomes	AFR	ESN	AFR
HG03162	HG03162	1000 Genomes	AFR	ESN	AFR
HG03163	HG03163	1000 Genomes	AFR	ESN	AFR
HG03164	HG03164	1000 Genomes	AFR	ESN	AFR
HG03166	HG03166	1000 Genomes	AFR	ESN	AFR
HG03168	HG03168	1000 Genomes	AFR	ESN	AFR
HG03169	HG03169	1000 Genomes	AFR	ESN	AFR
HG03170	HG03170	1000 Genomes	AFR	ESN	AFR
HG03172	HG03172	1000 Genomes	AFR	ESN	AFR
HG03175	HG03175	1000 Genomes	AFR	ESN	AFR
HG03189	HG03189	1000 Genomes	AFR	ESN	AFR
HG03190	HG03190	1000 Genomes	AFR	ESN	AFR
HG03191	HG03191	1000 Genomes	AFR	ESN	AFR
HG03193	HG03193	1000 Genomes	AFR	ESN	AFR
HG03195	HG03195	1000 Genomes	AFR	ESN	AFR
HG03196	HG03196	1000 Genomes	AFR	ESN	AFR
HG03197	HG03197	1000 Genomes	AFR	ESN	AFR
HG03198	HG03198	1000 Genomes	AFR	ESN	AFR
HG03199	HG03199	1000 Genomes	AFR	ESN	AFR
HG03200	HG03200	1000 Genomes	AFR	ESN	AFR
HG03202	HG03202	1000 Genomes	AFR	ESN	AFR
HG03209	HG03209	1000 Genomes	AFR	MSL	AFR
HG03212	HG03212	1000 Genomes	AFR	MSL	AFR
HG03224	HG03224	1000 Genomes	AFR	MSL	AFR
HG03225	HG03225	1000 Genomes	AFR	MSL	AFR
HG03228	HG03228	1000 Genomes	SAS	PJL	CSA
HG03229	HG03229	1000 Genomes	SAS	PJL	CSA
HG03230	HG03230	1000 Genomes	SAS	PJL	CSA
HG03234	HG03234	1000 Genomes	SAS	PJL	CSA
HG03235	HG03235	1000 Genomes	SAS	PJL	CSA
HG03236	HG03236	1000 Genomes	SAS	PJL	CSA
HG03237	HG03237	1000 Genomes	SAS	PJL	CSA
HG03238	HG03238	1000 Genomes	SAS	PJL	CSA
HG03239	HG03239	1000 Genomes	SAS	PJL	CSA
HG03246	HG03246	1000 Genomes	AFR	GWD	AFR
HG03247	HG03247	1000 Genomes	AFR	GWD	AFR
HG03248	HG03248	1000 Genomes	AFR	GWD	AFR
HG03249	HG03249	1000 Genomes	AFR	GWD	AFR
HG03250	HG03250	1000 Genomes	AFR	GWD	AFR
HG03251	HG03251	1000 Genomes	AFR	GWD	AFR
HG03258	HG03258	1000 Genomes	AFR	GWD	AFR
HG03259	HG03259	1000 Genomes	AFR	GWD	AFR
HG03260	HG03260	1000 Genomes	AFR	GWD	AFR
HG03265	HG03265	1000 Genomes	AFR	ESN	AFR
HG03267	HG03267	1000 Genomes	AFR	ESN	AFR
HG03268	HG03268	1000 Genomes	AFR	ESN	AFR
HG03269	HG03269	1000 Genomes	AFR	ESN	AFR
HG03270	HG03270	1000 Genomes	AFR	ESN	AFR
HG03271	HG03271	1000 Genomes	AFR	ESN	AFR
HG03272	HG03272	1000 Genomes	AFR	ESN	AFR
HG03279	HG03279	1000 Genomes	AFR	ESN	AFR
HG03280	HG03280	1000 Genomes	AFR	ESN	AFR
HG03291	HG03291	1000 Genomes	AFR	ESN	AFR
HG03294	HG03294	1000 Genomes	AFR	ESN	AFR
HG03295	HG03295	1000 Genomes	AFR	ESN	AFR
HG03296	HG03296	1000 Genomes	AFR	ESN	AFR
HG03297	HG03297	1000 Genomes	AFR	ESN	AFR
HG03298	HG03298	1000 Genomes	AFR	ESN	AFR
HG03299	HG03299	1000 Genomes	AFR	ESN	AFR
HG03303	HG03303	1000 Genomes	AFR	ESN	AFR
HG03304	HG03304	1000 Genomes	AFR	ESN	AFR
HG03305	HG03305	1000 Genomes	AFR	ESN	AFR
HG03306	HG03306	1000 Genomes	AFR	ESN	AFR
HG03307	HG03307	1000 Genomes	AFR	ESN	AFR
HG03308	HG03308	1000 Genomes	AFR	ESN	AFR
HG03309	HG03309	1000 Genomes	AFR	ESN	AFR
HG03310	HG03310	1000 Genomes	AFR	ESN	AFR
HG03311	HG03311	1000 Genomes	AFR	ESN	AFR
HG03312	HG03312	1000 Genomes	AFR	ESN	AFR
HG03313	HG03313	1000 Genomes	AFR	ESN	AFR
HG03314	HG03314	1000 Genomes	AFR	ESN	AFR
HG03342	HG03342	1000 Genomes	AFR	ESN	AFR
HG03343	HG03343	1000 Genomes	AFR	ESN	AFR
HG03344	HG03344	1000 Genomes	AFR	ESN	AFR
HG03350	HG03350	1000 Genomes	AFR	ESN	AFR
HG03351	HG03351	1000 Genomes	AFR	ESN	AFR
HG03352	HG03352	1000 Genomes	AFR	ESN	AFR
HG03354	HG03354	1000 Genomes	AFR	ESN	AFR
HG03363	HG03363	1000 Genomes	AFR	ESN	AFR
HG03366	HG03366	1000 Genomes	AFR	ESN	AFR
HG03367	HG03367	1000 Genomes	AFR	ESN	AFR
HG03368	HG03368	1000 Genomes	AFR	ESN	AFR
HG03369	HG03369	1000 Genomes	AFR	ESN	AFR
HG03370	HG03370	1000 Genomes	AFR	ESN	AFR
HG03371	HG03371	1000 Genomes	AFR	ESN	AFR
HG03372	HG03372	1000 Genomes	AFR	ESN	AFR
HG03373	HG03373	1000 Genomes	AFR	ESN	AFR
HG03374	HG03374	1000 Genomes	AFR	ESN	AFR
HG03376	HG03376	1000 Genomes	AFR	MSL	AFR
HG03378	HG03378	1000 Genomes	AFR	MSL	AFR
HG03380	HG03380	1000 Genomes	AFR	MSL	AFR
HG03382	HG03382	1000 Genomes	AFR	MSL	AFR
HG03385	HG03385	1000 Genomes	AFR	MSL	AFR
HG03388	HG03388	1000 Genomes	AFR	MSL	AFR
HG03391	HG03391	1000 Genomes	AFR	MSL	AFR
HG03394	HG03394	1000 Genomes	AFR	MSL	AFR
HG03397	HG03397	1000 Genomes	AFR	MSL	AFR
HG03401	HG03401	1000 Genomes	AFR	MSL	AFR
HG03410	HG03410	1000 Genomes	AFR	MSL	AFR
HG03419	HG03419	1000 Genomes	AFR	MSL	AFR
HG03428	HG03428	1000 Genomes	AFR	MSL	AFR
HG03432	HG03432	1000 Genomes	AFR	MSL	AFR
HG03433	HG03433	1000 Genomes	AFR	MSL	AFR
HG03436	HG03436	1000 Genomes	AFR	MSL	AFR
HG03437	HG03437	1000 Genomes	AFR	MSL	AFR
HG03438	HG03438	1000 Genomes	AFR	MSL	AFR
HG03439	HG03439	1000 Genomes	AFR	MSL	AFR
HG03442	HG03442	1000 Genomes	AFR	MSL	AFR
HG03445	HG03445	1000 Genomes	AFR	MSL	AFR
HG03446	HG03446	1000 Genomes	AFR	MSL	AFR
HG03449	HG03449	1000 Genomes	AFR	MSL	AFR
HG03454	HG03454	1000 Genomes	AFR	MSL	AFR
HG03455	HG03455	1000 Genomes	AFR	MSL	AFR
HG03456	HG03456	1000 Genomes	AFR	MSL	AFR
HG03457	HG03457	1000 Genomes	AFR	MSL	AFR
HG03458	HG03458	1000 Genomes	AFR	MSL	AFR
HG03460	HG03460	1000 Genomes	AFR	MSL	AFR
HG03461	HG03461	1000 Genomes	AFR	MSL	AFR
HG03464	HG03464	1000 Genomes	AFR	MSL	AFR
HG03469	HG03469	1000 Genomes	AFR	MSL	AFR
HG03470	HG03470	1000 Genomes	AFR	MSL	AFR
HG03472	HG03472	1000 Genomes	AFR	MSL	AFR
HG03473	HG03473	1000 Genomes	AFR	MSL	AFR
HG03476	HG03476	1000 Genomes	AFR	MSL	AFR
HG03478	HG03478	1000 Genomes	AFR	MSL	AFR
HG03479	HG03479	1000 Genomes	AFR	MSL	AFR
HG03480	HG03480	1000 Genomes	AFR	MSL	AFR
HG03487	HG03487	1000 Genomes	SAS	PJL	CSA
HG03488	HG03488	1000 Genomes	SAS	PJL	CSA
HG03489	HG03489	1000 Genomes	SAS	PJL	CSA
HG03490	HG03490	1000 Genomes	SAS	PJL	CSA
HG03491	HG03491	1000 Genomes	SAS	PJL	CSA
HG03492	HG03492	1000 Genomes	SAS	PJL	CSA
HG03499	HG03499	1000 Genomes	AFR	ESN	AFR
HG03511	HG03511	1000 Genomes	AFR	ESN	AFR
HG03514	HG03514	1000 Genomes	AFR	ESN	AFR
HG03515	HG03515	1000 Genomes	AFR	ESN	AFR
HG03516	HG03516	1000 Genomes	AFR	ESN	AFR
HG03520	HG03520	1000 Genomes	AFR	ESN	AFR
HG03521	HG03521	1000 Genomes	AFR	ESN	AFR
HG03522	HG03522	1000 Genomes	AFR	ESN	AFR
HG03538	HG03538	1000 Genomes	AFR	GWD	AFR
HG03539	HG03539	1000 Genomes	AFR	GWD	AFR
HG03540	HG03540	1000 Genomes	AFR	GWD	AFR
